SCOPE,AGGREGATION LEVEL,YEAR,DISTRICT NUMBER,DISTRICT NAME,REGION,CHARTER STATUS,ALL ENROLLMENT,AT RISK,BILINGUAL,DYSLEXIC,ECONOMICALLY DISADVANTAGED,EMERGENT BILINGUAL/ENGLISH LEARNER,ESL,FOSTER CARE,GIFTED & TALENTED,HOMELESS,MILITARY CONNECTED,SECTION 504,SPECIAL EDUCATION,TITLE I
STATE,DISTRICT,2021-2022,28903,LULING ISD,13,TRADITIONAL ISD/CSD,1440,971,0,65,1049,205,201,-999,85,67,-999,104,212,1440
STATE,DISTRICT,2021-2022,100907,LUMBERTON ISD,5,TRADITIONAL ISD/CSD,4202,1400,0,290,1520,96,93,-999,201,16,42,483,537,1389
STATE,DISTRICT,2021-2022,57805,LUMIN EDUCATION,10,OPEN ENROLLMENT CHARTER,250,137,0,0,175,106,102,-999,0,-999,-999,-999,23,250
STATE,DISTRICT,2021-2022,245902,LYFORD CISD,1,TRADITIONAL ISD/CSD,1428,880,63,48,1139,125,50,-999,115,53,73,92,157,1428
STATE,DISTRICT,2021-2022,7904,LYTLE ISD,20,TRADITIONAL ISD/CSD,1743,1068,0,72,1288,255,247,14,45,21,179,124,199,1250
STATE,DISTRICT,2021-2022,129905,MABANK ISD,10,TRADITIONAL ISD/CSD,3659,1815,0,255,2436,246,95,31,267,10,46,270,499,3659
STATE,DISTRICT,2021-2022,154901,MADISONVILLE CISD,6,TRADITIONAL ISD/CSD,2319,776,0,57,1704,399,399,0,21,0,-999,117,226,2319
STATE,DISTRICT,2021-2022,170906,MAGNOLIA ISD,6,TRADITIONAL ISD/CSD,13658,5684,774,1062,6687,2376,1056,29,781,-999,184,1359,1758,2770
STATE,DISTRICT,2021-2022,107906,MALAKOFF ISD,7,TRADITIONAL ISD/CSD,1420,573,0,82,920,76,74,13,63,-999,18,122,165,1409
STATE,DISTRICT,2021-2022,109908,MALONE ISD,12,TRADITIONAL ISD/CSD,153,88,0,-999,140,85,42,0,-999,-999,0,-999,17,153
STATE,DISTRICT,2021-2022,19910,MALTA ISD,8,TRADITIONAL ISD/CSD,208,69,0,12,105,0,0,0,10,0,0,12,20,208
STATE,DISTRICT,2021-2022,57844,MANARA ACADEMY,10,OPEN ENROLLMENT CHARTER,541,320,0,-999,331,241,238,0,-999,0,-999,-999,37,541
STATE,DISTRICT,2021-2022,227907,MANOR ISD,13,TRADITIONAL ISD/CSD,9270,7434,1144,258,7306,4114,1436,30,882,198,150,476,960,4629
STATE,DISTRICT,2021-2022,220908,MANSFIELD ISD,11,TRADITIONAL ISD/CSD,35559,13697,974,1529,15061,4289,3088,93,2367,142,1236,2444,3845,14203
STATE,DISTRICT,2021-2022,22902,MARATHON ISD,18,TRADITIONAL ISD/CSD,57,-999,0,-999,40,0,0,0,-999,0,0,-999,-999,57
STATE,DISTRICT,2021-2022,27904,MARBLE FALLS ISD,13,TRADITIONAL ISD/CSD,4014,2451,280,210,2706,885,508,55,267,109,33,332,599,3976
STATE,DISTRICT,2021-2022,189901,MARFA ISD,18,TRADITIONAL ISD/CSD,270,178,0,12,146,42,41,0,0,0,-999,0,33,270
STATE,DISTRICT,2021-2022,94904,MARION ISD,20,TRADITIONAL ISD/CSD,1475,347,0,95,622,91,71,25,100,-999,65,113,207,993
STATE,DISTRICT,2021-2022,73903,MARLIN ISD,12,TRADITIONAL ISD/CSD,882,734,0,36,875,144,42,-999,21,0,-999,27,89,882
STATE,DISTRICT,2021-2022,102902,MARSHALL ISD,7,TRADITIONAL ISD/CSD,5070,2998,189,105,3906,1002,333,25,398,62,118,283,391,5070
STATE,DISTRICT,2021-2022,161908,MART ISD,12,TRADITIONAL ISD/CSD,533,252,0,37,378,19,17,-999,41,-999,0,66,48,533
STATE,DISTRICT,2021-2022,234905,MARTINS MILL ISD,7,TRADITIONAL ISD/CSD,511,176,0,59,250,55,54,0,41,-999,0,73,52,511
STATE,DISTRICT,2021-2022,174909,MARTINSVILLE ISD,7,TRADITIONAL ISD/CSD,345,178,0,32,177,29,28,-999,23,0,-999,39,42,345
STATE,DISTRICT,2021-2022,157901,MASON ISD,15,TRADITIONAL ISD/CSD,759,339,0,81,383,76,76,-999,121,12,18,106,73,759
STATE,DISTRICT,2021-2022,158904,MATAGORDA ISD,3,TRADITIONAL ISD/CSD,101,58,0,-999,73,-999,-999,0,-999,0,0,-999,12,101
STATE,DISTRICT,2021-2022,205904,MATHIS ISD,2,TRADITIONAL ISD/CSD,1443,716,0,29,1180,17,11,-999,67,10,-999,117,194,1443
STATE,DISTRICT,2021-2022,19903,MAUD ISD,8,TRADITIONAL ISD/CSD,474,101,0,51,270,-999,-999,0,24,-999,-999,74,55,474
STATE,DISTRICT,2021-2022,25905,MAY ISD,15,TRADITIONAL ISD/CSD,229,80,0,12,115,12,12,0,25,-999,0,12,33,103
STATE,DISTRICT,2021-2022,70915,MAYPEARL ISD,10,TRADITIONAL ISD/CSD,1178,483,0,106,464,86,83,-999,60,27,30,130,121,806
STATE,DISTRICT,2021-2022,108906,MCALLEN ISD,1,TRADITIONAL ISD/CSD,20410,12123,3827,1543,15060,7066,3465,19,2179,272,66,1976,2592,19587
STATE,DISTRICT,2021-2022,231901,MCCAMEY ISD,18,TRADITIONAL ISD/CSD,523,340,0,34,349,25,24,0,30,0,0,36,59,523
STATE,DISTRICT,2021-2022,11905,MCDADE ISD,13,TRADITIONAL ISD/CSD,319,139,0,25,184,76,74,0,23,-999,-999,35,48,319
STATE,DISTRICT,2021-2022,161909,MCGREGOR ISD,12,TRADITIONAL ISD/CSD,1494,715,0,98,933,189,-999,-999,86,17,30,111,171,748
STATE,DISTRICT,2021-2022,43907,MCKINNEY ISD,10,TRADITIONAL ISD/CSD,23379,7376,1263,2130,7325,3014,1838,36,2571,354,1283,3369,3251,3799
STATE,DISTRICT,2021-2022,90903,MCLEAN ISD,16,TRADITIONAL ISD/CSD,187,52,0,14,109,-999,-999,-999,0,0,0,18,31,187
STATE,DISTRICT,2021-2022,34906,MCLEOD ISD,8,TRADITIONAL ISD/CSD,400,180,0,63,220,0,0,-999,44,-999,0,67,52,400
STATE,DISTRICT,2021-2022,162904,MCMULLEN COUNTY ISD,2,TRADITIONAL ISD/CSD,283,78,0,21,78,-999,-999,0,22,0,0,26,20,0
STATE,DISTRICT,2021-2022,223902,MEADOW ISD,17,TRADITIONAL ISD/CSD,270,131,0,14,188,14,12,0,-999,-999,-999,20,28,270
STATE,DISTRICT,2021-2022,130801,MEADOWLAND CHARTER DISTRICT,20,OPEN ENROLLMENT CHARTER,79,68,0,-999,69,-999,-999,60,0,0,0,16,35,79
STATE,DISTRICT,2021-2022,10901,MEDINA ISD,20,TRADITIONAL ISD/CSD,267,157,0,-999,151,-999,-999,0,16,83,-999,24,35,267
STATE,DISTRICT,2021-2022,163908,MEDINA VALLEY ISD,20,TRADITIONAL ISD/CSD,6785,3055,207,238,3244,425,182,48,378,41,1296,607,952,6785
STATE,DISTRICT,2021-2022,43908,MELISSA ISD,10,TRADITIONAL ISD/CSD,4874,970,0,359,718,341,327,-999,295,14,35,502,653,971
STATE,DISTRICT,2021-2022,96904,MEMPHIS ISD,16,TRADITIONAL ISD/CSD,442,264,0,68,358,69,45,-999,38,16,-999,57,93,442
STATE,DISTRICT,2021-2022,164901,MENARD ISD,15,TRADITIONAL ISD/CSD,300,145,0,-999,206,14,-999,0,12,0,-999,-999,32,300
STATE,DISTRICT,2021-2022,108907,MERCEDES ISD,1,TRADITIONAL ISD/CSD,4418,3190,488,188,4131,1343,627,25,514,12,24,286,443,4418
STATE,DISTRICT,2021-2022,18902,MERIDIAN ISD,12,TRADITIONAL ISD/CSD,393,160,0,40,248,21,20,0,58,14,-999,49,65,393
STATE,DISTRICT,2021-2022,246801,MERIDIAN WORLD SCHOOL LLC,13,OPEN ENROLLMENT CHARTER,1684,307,0,77,96,165,155,0,0,0,19,134,165,0
STATE,DISTRICT,2021-2022,221904,MERKEL ISD,14,TRADITIONAL ISD/CSD,1087,437,0,49,546,27,16,14,48,19,30,79,215,546
STATE,DISTRICT,2021-2022,57914,MESQUITE ISD,10,TRADITIONAL ISD/CSD,38378,26174,5009,3612,30569,11895,6363,123,2707,575,15,3906,4900,38373
STATE,DISTRICT,2021-2022,147903,MEXIA ISD,12,TRADITIONAL ISD/CSD,1856,1252,113,104,1562,370,82,-999,64,28,35,188,273,1848
STATE,DISTRICT,2021-2022,101855,MEYERPARK ELEMENTARY,4,OPEN ENROLLMENT CHARTER,272,111,0,-999,242,-999,-999,0,0,-999,0,-999,23,272
STATE,DISTRICT,2021-2022,62906,MEYERSVILLE ISD,3,TRADITIONAL ISD/CSD,145,23,0,-999,55,-999,-999,0,11,0,-999,-999,11,145
STATE,DISTRICT,2021-2022,197902,MIAMI ISD,16,TRADITIONAL ISD/CSD,196,41,0,24,58,-999,-999,0,12,-999,0,27,15,196
STATE,DISTRICT,2021-2022,165802,MIDLAND ACADEMY CHARTER SCHOOL,18,OPEN ENROLLMENT CHARTER,363,100,0,-999,147,15,14,0,30,0,0,12,20,363
STATE,DISTRICT,2021-2022,165901,MIDLAND ISD,18,TRADITIONAL ISD/CSD,26398,14351,1348,976,13320,4036,1438,48,1074,208,289,1352,2322,23303
STATE,DISTRICT,2021-2022,70908,MIDLOTHIAN ISD,10,TRADITIONAL ISD/CSD,10431,3014,132,797,2931,433,300,36,567,17,212,1041,1432,2112
STATE,DISTRICT,2021-2022,39905,MIDWAY ISD,9,TRADITIONAL ISD/CSD,131,44,0,13,83,-999,-999,0,10,15,-999,-999,31,131
STATE,DISTRICT,2021-2022,161903,MIDWAY ISD,12,TRADITIONAL ISD/CSD,8434,2653,0,435,2748,331,309,31,828,14,520,785,1061,2122
STATE,DISTRICT,2021-2022,166903,MILANO ISD,6,TRADITIONAL ISD/CSD,409,152,0,30,202,20,19,0,31,0,25,49,23,409
STATE,DISTRICT,2021-2022,175910,MILDRED ISD,12,TRADITIONAL ISD/CSD,834,363,0,57,390,34,31,-999,60,-999,37,85,84,834
STATE,DISTRICT,2021-2022,200902,MILES ISD,15,TRADITIONAL ISD/CSD,487,193,0,46,223,42,42,-999,37,12,19,68,43,261
STATE,DISTRICT,2021-2022,70909,MILFORD ISD,10,TRADITIONAL ISD/CSD,238,163,0,12,174,46,36,0,15,0,-999,23,33,238
STATE,DISTRICT,2021-2022,112907,MILLER GROVE ISD,8,TRADITIONAL ISD/CSD,299,111,0,25,160,16,16,0,-999,18,-999,31,34,299
STATE,DISTRICT,2021-2022,184904,MILLSAP ISD,11,TRADITIONAL ISD/CSD,1101,464,0,95,506,33,33,-999,52,-999,100,139,136,765
STATE,DISTRICT,2021-2022,250903,MINEOLA ISD,7,TRADITIONAL ISD/CSD,1632,726,0,91,887,194,118,15,60,35,70,168,208,1632
STATE,DISTRICT,2021-2022,182903,MINERAL WELLS ISD,11,TRADITIONAL ISD/CSD,3235,1948,146,227,2419,475,240,14,116,41,103,339,402,1834
STATE,DISTRICT,2021-2022,108908,MISSION CISD,1,TRADITIONAL ISD/CSD,13990,10244,2278,573,12032,5386,3022,13,1748,66,169,1104,1311,13990
STATE,DISTRICT,2021-2022,238902,MONAHANS-WICKETT-PYOTE ISD,18,TRADITIONAL ISD/CSD,2162,877,158,250,660,216,50,-999,68,-999,0,173,376,2162
STATE,DISTRICT,2021-2022,169908,MONTAGUE ISD,9,TRADITIONAL ISD/CSD,148,46,0,20,57,0,0,-999,-999,0,0,25,18,148
STATE,DISTRICT,2021-2022,108915,MONTE ALTO ISD,1,TRADITIONAL ISD/CSD,890,604,149,20,829,296,134,-999,12,0,-999,35,91,888
STATE,DISTRICT,2021-2022,227826,MONTESSORI FOR ALL,13,OPEN ENROLLMENT CHARTER,470,144,0,20,208,106,16,0,0,0,-999,27,39,470
STATE,DISTRICT,2021-2022,170903,MONTGOMERY ISD,6,TRADITIONAL ISD/CSD,9343,3026,144,632,2930,263,150,-999,685,20,784,1027,973,1673
STATE,DISTRICT,2021-2022,161910,MOODY ISD,12,TRADITIONAL ISD/CSD,688,323,0,46,431,73,55,0,49,-999,34,83,117,688
STATE,DISTRICT,2021-2022,209902,MORAN ISD,14,TRADITIONAL ISD/CSD,114,73,0,-999,97,0,0,-999,-999,12,0,15,20,114
STATE,DISTRICT,2021-2022,18903,MORGAN ISD,12,TRADITIONAL ISD/CSD,139,54,0,14,97,18,-999,0,-999,0,11,-999,24,139
STATE,DISTRICT,2021-2022,72910,MORGAN MILL ISD,11,TRADITIONAL ISD/CSD,119,18,0,-999,60,0,0,0,14,0,-999,-999,-999,119
STATE,DISTRICT,2021-2022,40901,MORTON ISD,17,TRADITIONAL ISD/CSD,361,246,0,16,289,81,81,-999,19,-999,-999,20,47,361
STATE,DISTRICT,2021-2022,173901,MOTLEY COUNTY ISD,17,TRADITIONAL ISD/CSD,157,60,0,14,115,0,0,0,23,0,-999,12,18,157
STATE,DISTRICT,2021-2022,143902,MOULTON ISD,3,TRADITIONAL ISD/CSD,309,105,0,-999,174,36,34,0,12,0,0,20,56,162
STATE,DISTRICT,2021-2022,109910,MOUNT CALM ISD,12,TRADITIONAL ISD/CSD,193,16,0,11,139,-999,-999,0,14,0,-999,16,32,193
STATE,DISTRICT,2021-2022,201907,MOUNT ENTERPRISE ISD,7,TRADITIONAL ISD/CSD,467,197,0,38,307,19,19,-999,27,-999,-999,48,65,467
STATE,DISTRICT,2021-2022,225902,MOUNT PLEASANT ISD,8,TRADITIONAL ISD/CSD,5139,3840,660,623,4145,2539,613,25,415,37,34,618,695,2825
STATE,DISTRICT,2021-2022,80901,MOUNT VERNON ISD,8,TRADITIONAL ISD/CSD,1528,751,57,149,949,206,93,-999,96,-999,-999,186,173,1528
STATE,DISTRICT,2021-2022,49902,MUENSTER ISD,11,TRADITIONAL ISD/CSD,538,108,0,15,91,-999,-999,-999,16,0,-999,15,68,538
STATE,DISTRICT,2021-2022,9901,MULESHOE ISD,17,TRADITIONAL ISD/CSD,1348,872,264,15,1180,411,145,-999,36,0,-999,38,189,1348
STATE,DISTRICT,2021-2022,167902,MULLIN ISD,12,TRADITIONAL ISD/CSD,195,107,0,10,175,11,11,-999,-999,-999,-999,14,44,97
STATE,DISTRICT,2021-2022,198906,MUMFORD ISD,6,TRADITIONAL ISD/CSD,611,228,0,11,357,123,119,0,116,0,0,12,52,611
STATE,DISTRICT,2021-2022,138903,MUNDAY CISD,9,TRADITIONAL ISD/CSD,405,142,0,19,229,15,15,0,15,0,0,51,58,405
STATE,DISTRICT,2021-2022,107908,MURCHISON ISD,7,TRADITIONAL ISD/CSD,179,93,0,28,122,16,16,0,14,0,-999,23,32,179
STATE,DISTRICT,2021-2022,174904,NACOGDOCHES ISD,7,TRADITIONAL ISD/CSD,5903,4218,349,147,4895,1681,754,26,265,77,18,279,763,4100
STATE,DISTRICT,2021-2022,163903,NATALIA ISD,20,TRADITIONAL ISD/CSD,1146,674,0,64,838,111,100,-999,55,14,62,72,160,573
STATE,DISTRICT,2021-2022,94903,NAVARRO ISD,20,TRADITIONAL ISD/CSD,1992,702,0,132,549,90,82,-999,138,0,218,165,268,1032
STATE,DISTRICT,2021-2022,93904,NAVASOTA ISD,6,TRADITIONAL ISD/CSD,2991,1837,-999,200,2374,732,336,14,92,106,-999,205,484,1398
STATE,DISTRICT,2021-2022,35903,NAZARETH ISD,16,TRADITIONAL ISD/CSD,250,37,0,19,48,-999,-999,0,12,0,-999,17,18,250
STATE,DISTRICT,2021-2022,1906,NECHES ISD,7,TRADITIONAL ISD/CSD,343,132,0,-999,185,-999,-999,-999,19,-999,52,31,37,343
STATE,DISTRICT,2021-2022,123905,NEDERLAND ISD,5,TRADITIONAL ISD/CSD,5009,1945,107,259,2289,560,411,16,285,13,73,481,625,2136
STATE,DISTRICT,2021-2022,79906,NEEDVILLE ISD,4,TRADITIONAL ISD/CSD,3385,1416,0,191,1329,337,335,0,109,0,160,275,476,2336
STATE,DISTRICT,2021-2022,19905,NEW BOSTON ISD,8,TRADITIONAL ISD/CSD,1198,679,0,106,956,41,39,0,72,-999,29,147,203,1198
STATE,DISTRICT,2021-2022,46901,NEW BRAUNFELS ISD,13,TRADITIONAL ISD/CSD,9676,4008,584,536,3522,880,493,37,761,215,577,1085,1120,2456
STATE,DISTRICT,2021-2022,170908,NEW CANEY ISD,6,TRADITIONAL ISD/CSD,17116,10609,2862,1340,11488,5590,2622,65,967,177,466,1740,1694,8001
STATE,DISTRICT,2021-2022,152902,NEW DEAL ISD,17,TRADITIONAL ISD/CSD,725,416,0,68,511,27,27,-999,39,0,-999,101,61,267
STATE,DISTRICT,2021-2022,230906,NEW DIANA ISD,7,TRADITIONAL ISD/CSD,1217,393,0,66,502,18,18,12,57,0,26,144,74,585
STATE,DISTRICT,2021-2022,15805,NEW FRONTIERS PUBLIC SCHOOLS INC,20,OPEN ENROLLMENT CHARTER,149,54,0,-999,110,10,10,0,0,-999,-999,12,-999,149
STATE,DISTRICT,2021-2022,153905,NEW HOME ISD,17,TRADITIONAL ISD/CSD,588,88,0,32,77,11,11,0,44,-999,-999,48,27,588
STATE,DISTRICT,2021-2022,37908,NEW SUMMERFIELD ISD,7,TRADITIONAL ISD/CSD,538,369,0,62,467,260,81,0,15,0,0,70,51,538
STATE,DISTRICT,2021-2022,236901,NEW WAVERLY ISD,6,TRADITIONAL ISD/CSD,996,365,0,86,507,33,18,-999,67,28,61,137,107,461
STATE,DISTRICT,2021-2022,252902,NEWCASTLE ISD,9,TRADITIONAL ISD/CSD,212,94,0,26,133,-999,-999,-999,-999,-999,15,24,36,212
STATE,DISTRICT,2021-2022,220817,NEWMAN INTERNATIONAL ACADEMY OF ARLINGTON,11,OPEN ENROLLMENT CHARTER,3032,1427,0,90,1728,404,371,13,173,-999,14,160,192,2982
STATE,DISTRICT,2021-2022,176902,NEWTON ISD,5,TRADITIONAL ISD/CSD,964,559,0,98,730,-999,-999,-999,90,15,-999,165,174,711
STATE,DISTRICT,2021-2022,89903,NIXON-SMILEY CISD,13,TRADITIONAL ISD/CSD,1065,658,0,62,898,203,81,-999,93,20,11,90,191,1058
STATE,DISTRICT,2021-2022,169902,NOCONA ISD,9,TRADITIONAL ISD/CSD,806,330,0,46,473,105,90,-999,70,-999,-999,68,138,805
STATE,DISTRICT,2021-2022,62902,NORDHEIM ISD,3,TRADITIONAL ISD/CSD,149,52,0,-999,89,0,0,0,-999,0,12,-999,16,149
STATE,DISTRICT,2021-2022,145906,NORMANGEE ISD,6,TRADITIONAL ISD/CSD,627,201,0,48,292,18,18,0,41,-999,-999,83,84,279
STATE,DISTRICT,2021-2022,15910,NORTH EAST ISD,20,TRADITIONAL ISD/CSD,59830,25946,6243,2251,35471,9856,4675,153,4719,519,6711,4570,7754,16903
STATE,DISTRICT,2021-2022,112906,NORTH HOPKINS ISD,8,TRADITIONAL ISD/CSD,535,255,0,36,333,75,71,10,42,-999,-999,61,64,535
STATE,DISTRICT,2021-2022,139911,NORTH LAMAR ISD,8,TRADITIONAL ISD/CSD,2416,1142,0,210,1317,94,92,13,194,18,19,337,408,1157
STATE,DISTRICT,2021-2022,61802,NORTH TEXAS COLLEGIATE ACADEMY,11,OPEN ENROLLMENT CHARTER,695,666,0,-999,674,295,278,-999,0,73,-999,-999,76,695
STATE,DISTRICT,2021-2022,154903,NORTH ZULCH ISD,6,TRADITIONAL ISD/CSD,315,104,0,15,200,-999,0,-999,-999,-999,25,24,38,315
STATE,DISTRICT,2021-2022,244905,NORTHSIDE ISD,9,TRADITIONAL ISD/CSD,236,49,0,-999,78,0,0,0,14,0,-999,-999,24,236
STATE,DISTRICT,2021-2022,15915,NORTHSIDE ISD,20,TRADITIONAL ISD/CSD,102377,63922,4873,3597,49877,10709,4086,554,7009,399,8823,9168,14159,32330
STATE,DISTRICT,2021-2022,61911,NORTHWEST ISD,11,TRADITIONAL ISD/CSD,27583,9068,204,2235,6515,2177,1830,35,2769,96,2608,3025,3588,2497
STATE,DISTRICT,2021-2022,57809,NOVA ACADEMY,10,OPEN ENROLLMENT CHARTER,124,20,0,0,122,14,0,-999,0,-999,0,0,-999,124
STATE,DISTRICT,2021-2022,57827,NOVA ACADEMY SOUTHEAST,10,OPEN ENROLLMENT CHARTER,535,406,0,-999,500,163,45,0,0,-999,-999,10,28,535
STATE,DISTRICT,2021-2022,69902,NUECES CANYON CISD,15,TRADITIONAL ISD/CSD,254,57,0,17,167,-999,-999,0,22,0,0,11,36,254
STATE,DISTRICT,2021-2022,235904,NURSERY ISD,3,TRADITIONAL ISD/CSD,136,-999,0,-999,62,-999,-999,-999,11,0,-999,-999,16,136
STATE,DISTRICT,2021-2022,227804,NYOS CHARTER SCHOOL,13,OPEN ENROLLMENT CHARTER,1422,694,0,57,478,316,304,0,0,0,-999,115,141,1422
STATE,DISTRICT,2021-2022,153903,O'DONNELL ISD,17,TRADITIONAL ISD/CSD,296,171,0,22,206,18,17,0,41,0,-999,37,41,296
STATE,DISTRICT,2021-2022,145907,OAKWOOD ISD,6,TRADITIONAL ISD/CSD,234,75,0,14,206,-999,-999,0,-999,-999,-999,16,24,233
STATE,DISTRICT,2021-2022,205905,ODEM-EDROY ISD,2,TRADITIONAL ISD/CSD,839,318,0,56,577,20,21,0,69,10,-999,96,76,839
STATE,DISTRICT,2021-2022,84802,ODYSSEY ACADEMY INC,4,OPEN ENROLLMENT CHARTER,1493,901,51,41,1189,286,102,-999,63,-999,10,48,147,1493
STATE,DISTRICT,2021-2022,50904,OGLESBY ISD,12,TRADITIONAL ISD/CSD,198,84,0,11,113,10,10,0,-999,-999,12,20,20,198
STATE,DISTRICT,2021-2022,200906,OLFEN ISD,15,TRADITIONAL ISD/CSD,141,57,0,-999,105,-999,-999,0,-999,-999,-999,17,20,134
STATE,DISTRICT,2021-2022,252903,OLNEY ISD,9,TRADITIONAL ISD/CSD,698,285,0,70,447,54,54,-999,26,11,-999,83,115,496
STATE,DISTRICT,2021-2022,140905,OLTON ISD,17,TRADITIONAL ISD/CSD,582,240,0,17,377,98,98,-999,38,-999,0,47,71,582
STATE,DISTRICT,2021-2022,187910,ONALASKA ISD,6,TRADITIONAL ISD/CSD,1215,328,0,65,971,22,21,0,56,15,23,62,162,1213
STATE,DISTRICT,2021-2022,125903,ORANGE GROVE ISD,2,TRADITIONAL ISD/CSD,1773,793,0,73,1061,45,45,-999,95,-999,21,141,215,1773
STATE,DISTRICT,2021-2022,181905,ORANGEFIELD ISD,5,TRADITIONAL ISD/CSD,1851,712,0,60,567,46,45,0,87,-999,127,148,236,848
STATE,DISTRICT,2021-2022,230903,ORE CITY ISD,7,TRADITIONAL ISD/CSD,861,470,0,61,591,75,73,-999,26,-999,28,100,100,861
STATE,DISTRICT,2021-2022,14804,ORENDA CHARTER SCHOOL,12,OPEN ENROLLMENT CHARTER,1907,770,0,156,217,51,35,63,0,-999,166,218,212,189
STATE,DISTRICT,2021-2022,201908,OVERTON ISD,7,TRADITIONAL ISD/CSD,474,243,0,49,301,11,11,-999,54,11,-999,60,62,444
STATE,DISTRICT,2021-2022,51901,PADUCAH ISD,17,TRADITIONAL ISD/CSD,161,104,0,17,116,0,0,-999,14,0,-999,16,29,161
STATE,DISTRICT,2021-2022,104907,PAINT CREEK ISD,14,TRADITIONAL ISD/CSD,95,53,0,-999,78,0,0,0,-999,-999,10,13,-999,95
STATE,DISTRICT,2021-2022,48903,PAINT ROCK ISD,15,TRADITIONAL ISD/CSD,226,126,0,15,155,13,-999,0,13,-999,-999,18,44,214
STATE,DISTRICT,2021-2022,158905,PALACIOS ISD,3,TRADITIONAL ISD/CSD,1322,508,14,25,932,221,104,-999,67,-999,22,39,171,1322
STATE,DISTRICT,2021-2022,1907,PALESTINE ISD,7,TRADITIONAL ISD/CSD,3361,1918,40,112,2742,595,46,18,76,12,45,207,456,3361
STATE,DISTRICT,2021-2022,70910,PALMER ISD,10,TRADITIONAL ISD/CSD,1256,634,0,102,662,176,172,-999,52,-999,12,103,230,913
STATE,DISTRICT,2021-2022,182906,PALO PINTO ISD,11,TRADITIONAL ISD/CSD,84,30,0,-999,42,-999,-999,0,-999,0,-999,-999,-999,84
STATE,DISTRICT,2021-2022,90904,PAMPA ISD,16,TRADITIONAL ISD/CSD,3460,1848,10,245,2043,635,274,33,224,37,41,270,550,2430
STATE,DISTRICT,2021-2022,33902,PANHANDLE ISD,16,TRADITIONAL ISD/CSD,664,247,0,86,202,11,10,-999,58,13,57,86,84,313
STATE,DISTRICT,2021-2022,183801,PANOLA CHARTER SCHOOL,7,OPEN ENROLLMENT CHARTER,209,111,-999,14,62,-999,0,0,26,-999,31,33,13,0
STATE,DISTRICT,2021-2022,42905,PANTHER CREEK CISD,15,TRADITIONAL ISD/CSD,165,57,0,14,122,-999,-999,-999,12,0,-999,-999,43,161
STATE,DISTRICT,2021-2022,249906,PARADISE ISD,11,TRADITIONAL ISD/CSD,1283,414,0,124,389,40,40,0,116,-999,111,158,172,459
STATE,DISTRICT,2021-2022,139909,PARIS ISD,8,TRADITIONAL ISD/CSD,3808,2164,50,209,2985,465,69,10,464,18,20,401,480,2637
STATE,DISTRICT,2021-2022,101917,PASADENA ISD,4,TRADITIONAL ISD/CSD,49326,34197,9616,2390,39153,16071,5336,39,2706,350,195,2868,6163,33417
STATE,DISTRICT,2021-2022,63906,PATTON SPRINGS ISD,17,TRADITIONAL ISD/CSD,86,15,0,-999,69,-999,-999,0,-999,-999,-999,-999,20,86
STATE,DISTRICT,2021-2022,13902,PAWNEE ISD,2,TRADITIONAL ISD/CSD,498,84,0,-999,438,-999,-999,-999,-999,17,30,-999,27,498
STATE,DISTRICT,2021-2022,20908,PEARLAND ISD,4,TRADITIONAL ISD/CSD,21007,7848,1645,1084,6909,2370,677,78,2357,105,1388,1694,2241,5609
STATE,DISTRICT,2021-2022,82903,PEARSALL ISD,20,TRADITIONAL ISD/CSD,2042,1181,54,126,1749,148,67,11,69,63,-999,166,275,2031
STATE,DISTRICT,2021-2022,184908,PEASTER ISD,11,TRADITIONAL ISD/CSD,1625,397,0,78,417,46,40,0,118,-999,109,126,123,776
STATE,DISTRICT,2021-2022,195901,PECOS-BARSTOW-TOYAH ISD,18,TRADITIONAL ISD/CSD,2671,1295,179,51,1799,389,101,-999,116,0,-999,88,248,2671
STATE,DISTRICT,2021-2022,57802,PEGASUS SCHOOL OF LIBERAL ARTS AND SCIENCES,10,OPEN ENROLLMENT CHARTER,486,391,0,17,427,126,0,-999,0,74,0,24,63,486
STATE,DISTRICT,2021-2022,109914,PENELOPE ISD,12,TRADITIONAL ISD/CSD,199,61,0,21,115,19,19,0,-999,0,0,12,36,199
STATE,DISTRICT,2021-2022,119903,PERRIN-WHITT CISD,9,TRADITIONAL ISD/CSD,322,129,0,25,166,-999,-999,0,19,10,-999,25,45,164
STATE,DISTRICT,2021-2022,179901,PERRYTON ISD,16,TRADITIONAL ISD/CSD,2052,1116,77,67,1266,667,241,-999,89,15,30,76,204,1400
STATE,DISTRICT,2021-2022,95904,PETERSBURG ISD,17,TRADITIONAL ISD/CSD,276,137,0,15,209,19,12,0,25,0,-999,13,52,276
STATE,DISTRICT,2021-2022,39903,PETROLIA CISD,9,TRADITIONAL ISD/CSD,463,168,0,44,213,-999,-999,-999,21,27,-999,46,69,266
STATE,DISTRICT,2021-2022,13903,PETTUS ISD,2,TRADITIONAL ISD/CSD,379,116,0,22,251,-999,0,0,20,0,-999,26,49,379
STATE,DISTRICT,2021-2022,172905,PEWITT CISD,8,TRADITIONAL ISD/CSD,867,389,0,73,639,60,60,-999,26,14,11,94,152,867
STATE,DISTRICT,2021-2022,227904,PFLUGERVILLE ISD,13,TRADITIONAL ISD/CSD,25486,15459,2412,1357,11625,6456,3684,66,1927,250,897,2368,3153,17875
