SCOPE,AGGREGATION LEVEL,YEAR,DISTRICT NUMBER,DISTRICT NAME,REGION,CHARTER STATUS,ALL ENROLLMENT,AT RISK,BILINGUAL,DYSLEXIC,ECONOMICALLY DISADVANTAGED,EMERGENT BILINGUAL/ENGLISH LEARNER,ESL,FOSTER CARE,GIFTED & TALENTED,HOMELESS,MILITARY CONNECTED,SECTION 504,SPECIAL EDUCATION,TITLE I
STATE,DISTRICT,2022-2023,230908,UNION GROVE ISD,7,TRADITIONAL ISD/CSD,761,382,0,66,357,26,25,12,55,-999,0,109,77,411
STATE,DISTRICT,2022-2023,230904,UNION HILL ISD,7,TRADITIONAL ISD/CSD,254,112,0,22,193,10,-999,0,-999,0,-999,39,24,254
STATE,DISTRICT,2022-2023,240903,UNITED ISD,1,TRADITIONAL ISD/CSD,41381,26490,9694,2522,31768,16918,6587,98,5331,403,1190,3964,5502,40502
STATE,DISTRICT,2022-2023,57808,UNIVERSAL ACADEMY,10,OPEN ENROLLMENT CHARTER,2042,1014,0,10,717,1002,517,0,80,-999,0,13,69,696
STATE,DISTRICT,2022-2023,227506,UNIVERSITY OF TEXAS AT AUSTIN H S,13,TRADITIONAL ISD/CSD,823,242,0,35,124,15,13,-999,97,-999,104,160,42,0
STATE,DISTRICT,2022-2023,227819,UNIVERSITY OF TEXAS ELEMENTARY CHARTER SCHOOL,13,OPEN ENROLLMENT CHARTER,296,114,0,21,168,38,38,0,12,-999,-999,29,52,76
STATE,DISTRICT,2022-2023,227806,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL,13,OPEN ENROLLMENT CHARTER,555,473,0,32,286,25,25,179,-999,-999,27,95,230,23
STATE,DISTRICT,2022-2023,57803,UPLIFT EDUCATION,10,OPEN ENROLLMENT CHARTER,23082,10850,0,527,19037,7825,3483,20,0,373,248,669,1945,21483
STATE,DISTRICT,2022-2023,212804,UT TYLER UNIVERSITY ACADEMY,7,OPEN ENROLLMENT CHARTER,872,271,0,77,248,29,19,0,91,-999,113,92,107,233
STATE,DISTRICT,2022-2023,232904,UTOPIA ISD,20,TRADITIONAL ISD/CSD,194,55,0,19,95,11,11,0,-999,0,13,24,36,194
STATE,DISTRICT,2022-2023,232903,UVALDE CISD,20,TRADITIONAL ISD/CSD,4071,2958,479,154,3279,328,-999,-999,295,18,79,238,503,4071
STATE,DISTRICT,2022-2023,122902,VALENTINE ISD,18,TRADITIONAL ISD/CSD,44,12,0,-999,21,-999,-999,0,-999,0,-999,0,-999,44
STATE,DISTRICT,2022-2023,227824,VALERE PUBLIC SCHOOLS,13,OPEN ENROLLMENT CHARTER,970,657,33,20,906,387,251,0,0,-999,-999,34,79,967
STATE,DISTRICT,2022-2023,18904,VALLEY MILLS ISD,12,TRADITIONAL ISD/CSD,665,315,0,77,358,60,60,-999,23,0,-999,81,108,665
STATE,DISTRICT,2022-2023,108916,VALLEY VIEW ISD,1,TRADITIONAL ISD/CSD,3739,3067,1230,77,3597,2719,1448,-999,356,0,15,137,399,3738
STATE,DISTRICT,2022-2023,49903,VALLEY VIEW ISD,11,TRADITIONAL ISD/CSD,920,393,116,80,489,163,70,-999,67,15,0,73,158,915
STATE,DISTRICT,2022-2023,227829,VALOR PUBLIC SCHOOLS,13,OPEN ENROLLMENT CHARTER,2158,559,0,119,510,164,148,0,0,0,10,161,174,0
STATE,DISTRICT,2022-2023,91908,VAN ALSTYNE ISD,10,TRADITIONAL ISD/CSD,2285,576,0,295,524,102,95,-999,109,-999,249,345,335,598
STATE,DISTRICT,2022-2023,234906,VAN ISD,7,TRADITIONAL ISD/CSD,2407,1043,0,166,1407,192,186,11,150,14,-999,236,310,1225
STATE,DISTRICT,2022-2023,158906,VAN VLECK ISD,3,TRADITIONAL ISD/CSD,1071,520,0,47,599,38,38,-999,99,28,14,99,122,473
STATE,DISTRICT,2022-2023,108808,VANGUARD ACADEMY,1,OPEN ENROLLMENT CHARTER,5950,4424,1875,111,4518,2965,677,-999,336,0,135,263,388,5950
STATE,DISTRICT,2022-2023,180902,VEGA ISD,16,TRADITIONAL ISD/CSD,370,83,0,27,99,21,21,0,-999,0,37,22,41,370
STATE,DISTRICT,2022-2023,126908,VENUS ISD,11,TRADITIONAL ISD/CSD,2319,1007,96,83,1826,683,260,-999,123,-999,14,139,254,2311
STATE,DISTRICT,2022-2023,226908,VERIBEST ISD,15,TRADITIONAL ISD/CSD,258,22,0,18,116,12,12,0,11,0,-999,35,28,254
STATE,DISTRICT,2022-2023,244903,VERNON ISD,9,TRADITIONAL ISD/CSD,1792,1216,0,76,1282,282,216,12,62,36,14,70,349,1777
STATE,DISTRICT,2022-2023,235902,VICTORIA ISD,3,TRADITIONAL ISD/CSD,13246,7613,262,671,9341,1075,605,30,811,401,353,1138,1985,9202
STATE,DISTRICT,2022-2023,181907,VIDOR ISD,5,TRADITIONAL ISD/CSD,4315,2241,0,447,2604,110,85,16,248,54,346,595,707,2512
STATE,DISTRICT,2022-2023,57847,VILLAGE TECH SCHOOLS,10,OPEN ENROLLMENT CHARTER,1316,443,0,45,705,36,31,-999,0,-999,-999,63,117,1316
STATE,DISTRICT,2022-2023,71809,VISTA DEL FUTURO CHARTER SCHOOL,19,OPEN ENROLLMENT CHARTER,332,177,37,-999,195,127,29,0,0,0,30,11,21,332
STATE,DISTRICT,2022-2023,143904,VYSEHRAD ISD,3,TRADITIONAL ISD/CSD,113,23,0,-999,58,0,0,0,-999,0,-999,-999,11,113
STATE,DISTRICT,2022-2023,161801,WACO CHARTER SCHOOL,12,OPEN ENROLLMENT CHARTER,175,150,0,10,150,57,57,12,-999,11,0,17,39,175
STATE,DISTRICT,2022-2023,161914,WACO ISD,12,TRADITIONAL ISD/CSD,13824,10521,916,1029,12395,3235,2039,79,1409,676,16,1084,1840,13755
STATE,DISTRICT,2022-2023,89905,WAELDER ISD,13,TRADITIONAL ISD/CSD,290,218,0,-999,277,86,85,0,11,27,-999,-999,43,290
STATE,DISTRICT,2022-2023,59902,WALCOTT ISD,16,TRADITIONAL ISD/CSD,148,67,0,-999,85,14,12,0,-999,11,0,-999,24,148
STATE,DISTRICT,2022-2023,226906,WALL ISD,15,TRADITIONAL ISD/CSD,1312,300,0,75,218,16,16,-999,132,-999,126,126,122,656
STATE,DISTRICT,2022-2023,237904,WALLER ISD,4,TRADITIONAL ISD/CSD,8834,5169,740,725,5879,2867,2103,23,466,42,119,730,1300,8834
STATE,DISTRICT,2022-2023,49908,WALNUT BEND ISD,11,TRADITIONAL ISD/CSD,54,-999,0,-999,49,-999,-999,0,0,0,0,-999,11,54
STATE,DISTRICT,2022-2023,18905,WALNUT SPRINGS ISD,12,TRADITIONAL ISD/CSD,171,100,0,12,154,53,0,0,-999,-999,13,12,27,171
STATE,DISTRICT,2022-2023,229904,WARREN ISD,5,TRADITIONAL ISD/CSD,1268,576,0,81,762,16,10,-999,78,20,48,154,182,614
STATE,DISTRICT,2022-2023,102903,WASKOM ISD,7,TRADITIONAL ISD/CSD,825,375,0,40,559,81,17,-999,42,10,13,41,98,825
STATE,DISTRICT,2022-2023,226905,WATER VALLEY ISD,15,TRADITIONAL ISD/CSD,343,152,0,18,181,11,10,0,13,-999,-999,22,85,332
STATE,DISTRICT,2022-2023,70801,WAXAHACHIE FAITH FAMILY ACADEMY,10,OPEN ENROLLMENT CHARTER,2768,1942,710,68,2082,1598,1000,-999,97,0,0,48,277,2768
STATE,DISTRICT,2022-2023,70912,WAXAHACHIE ISD,10,TRADITIONAL ISD/CSD,10837,5172,455,1034,5387,1029,571,42,884,83,926,1173,1815,8050
STATE,DISTRICT,2022-2023,227803,WAYSIDE SCHOOLS,13,OPEN ENROLLMENT CHARTER,1651,1258,231,144,1347,697,234,-999,0,-999,-999,95,235,1651
STATE,DISTRICT,2022-2023,184903,WEATHERFORD ISD,11,TRADITIONAL ISD/CSD,8255,3809,249,987,3911,802,529,33,585,82,601,704,1476,4730
STATE,DISTRICT,2022-2023,240904,WEBB CISD,1,TRADITIONAL ISD/CSD,245,124,0,-999,193,25,25,0,13,0,-999,19,40,245
STATE,DISTRICT,2022-2023,45905,WEIMAR ISD,3,TRADITIONAL ISD/CSD,704,255,0,25,425,119,100,0,34,26,10,73,102,516
STATE,DISTRICT,2022-2023,44902,WELLINGTON ISD,16,TRADITIONAL ISD/CSD,530,193,0,13,321,38,38,0,13,-999,-999,26,77,291
STATE,DISTRICT,2022-2023,223904,WELLMAN-UNION CISD,17,TRADITIONAL ISD/CSD,286,97,0,12,154,40,29,0,13,-999,14,18,29,286
STATE,DISTRICT,2022-2023,37909,WELLS ISD,7,TRADITIONAL ISD/CSD,259,151,0,24,172,12,12,-999,12,-999,-999,25,51,259
STATE,DISTRICT,2022-2023,108913,WESLACO ISD,1,TRADITIONAL ISD/CSD,16491,12715,2586,724,13632,4404,2235,19,938,232,136,648,1759,15990
STATE,DISTRICT,2022-2023,100908,WEST HARDIN COUNTY CISD,5,TRADITIONAL ISD/CSD,552,304,0,56,385,-999,-999,-999,44,-999,21,83,106,550
STATE,DISTRICT,2022-2023,161916,WEST ISD,12,TRADITIONAL ISD/CSD,1265,428,0,116,514,43,42,26,80,0,102,117,187,846
STATE,DISTRICT,2022-2023,181906,WEST ORANGE-COVE CISD,5,TRADITIONAL ISD/CSD,2618,1354,62,92,2410,193,118,23,126,26,40,163,320,2618
STATE,DISTRICT,2022-2023,178915,WEST OSO ISD,2,TRADITIONAL ISD/CSD,1929,1157,65,47,1743,176,86,0,135,-999,-999,129,258,1927
STATE,DISTRICT,2022-2023,201914,WEST RUSK COUNTY CONSOLIDATED ISD,7,TRADITIONAL ISD/CSD,1048,550,0,60,791,141,134,-999,65,44,0,78,146,1048
STATE,DISTRICT,2022-2023,202905,WEST SABINE ISD,7,TRADITIONAL ISD/CSD,608,247,0,43,439,-999,-999,-999,32,-999,13,55,87,608
STATE,DISTRICT,2022-2023,168903,WESTBROOK ISD,14,TRADITIONAL ISD/CSD,255,118,0,19,122,0,0,0,-999,-999,0,25,29,255
STATE,DISTRICT,2022-2023,62905,WESTHOFF ISD,3,TRADITIONAL ISD/CSD,81,-999,0,0,35,0,-999,0,0,0,0,0,-999,81
STATE,DISTRICT,2022-2023,220810,WESTLAKE ACADEMY CHARTER SCHOOL,11,OPEN ENROLLMENT CHARTER,875,36,0,48,19,23,23,0,0,0,68,136,59,0
STATE,DISTRICT,2022-2023,73904,WESTPHALIA ISD,12,TRADITIONAL ISD/CSD,154,42,0,-999,27,-999,-999,0,12,-999,-999,-999,21,154
STATE,DISTRICT,2022-2023,1908,WESTWOOD ISD,7,TRADITIONAL ISD/CSD,1414,727,0,77,1053,106,81,-999,54,11,-999,113,223,774
STATE,DISTRICT,2022-2023,241904,WHARTON ISD,3,TRADITIONAL ISD/CSD,1844,1036,36,47,1455,278,56,0,129,38,75,84,244,1274
STATE,DISTRICT,2022-2023,242903,WHEELER ISD,16,TRADITIONAL ISD/CSD,387,172,0,22,255,89,88,0,-999,10,-999,14,46,387
STATE,DISTRICT,2022-2023,33904,WHITE DEER ISD,16,TRADITIONAL ISD/CSD,334,121,0,23,178,-999,-999,0,28,-999,-999,21,45,334
STATE,DISTRICT,2022-2023,92908,WHITE OAK ISD,7,TRADITIONAL ISD/CSD,1440,432,0,115,650,18,18,-999,126,-999,132,142,234,683
STATE,DISTRICT,2022-2023,220920,WHITE SETTLEMENT ISD,11,TRADITIONAL ISD/CSD,6972,3880,589,625,4269,1083,632,14,438,15,279,758,908,6846
STATE,DISTRICT,2022-2023,40902,WHITEFACE CISD,17,TRADITIONAL ISD/CSD,329,138,0,25,182,32,17,0,14,-999,-999,38,43,329
STATE,DISTRICT,2022-2023,212906,WHITEHOUSE ISD,7,TRADITIONAL ISD/CSD,4916,1693,0,397,2474,248,241,32,497,83,126,631,704,2239
STATE,DISTRICT,2022-2023,91909,WHITESBORO ISD,10,TRADITIONAL ISD/CSD,1712,727,0,103,937,126,108,-999,52,44,46,157,305,1250
STATE,DISTRICT,2022-2023,91910,WHITEWRIGHT ISD,10,TRADITIONAL ISD/CSD,788,281,0,78,408,46,46,-999,81,30,10,99,120,568
STATE,DISTRICT,2022-2023,110908,WHITHARRAL ISD,17,TRADITIONAL ISD/CSD,234,45,0,-999,108,-999,-999,-999,11,-999,-999,17,20,234
STATE,DISTRICT,2022-2023,109911,WHITNEY ISD,12,TRADITIONAL ISD/CSD,1522,609,0,129,995,116,87,-999,79,84,43,156,277,776
STATE,DISTRICT,2022-2023,243905,WICHITA FALLS ISD,9,TRADITIONAL ISD/CSD,13296,7292,440,897,8929,1505,847,29,784,104,1106,1227,2287,12228
STATE,DISTRICT,2022-2023,180904,WILDORADO ISD,16,TRADITIONAL ISD/CSD,232,60,0,17,58,-999,-999,-999,-999,-999,-999,24,27,232
STATE,DISTRICT,2022-2023,170904,WILLIS ISD,6,TRADITIONAL ISD/CSD,8793,4338,309,340,5424,1422,566,20,564,29,64,631,985,2666
STATE,DISTRICT,2022-2023,234907,WILLS POINT ISD,10,TRADITIONAL ISD/CSD,2765,905,104,219,1721,422,284,-999,190,-999,-999,241,424,1166
STATE,DISTRICT,2022-2023,153907,WILSON ISD,17,TRADITIONAL ISD/CSD,125,74,0,-999,93,-999,-999,0,15,0,-999,-999,22,125
STATE,DISTRICT,2022-2023,105905,WIMBERLEY ISD,13,TRADITIONAL ISD/CSD,2700,731,0,406,859,177,157,14,206,-999,19,359,346,194
STATE,DISTRICT,2022-2023,5904,WINDTHORST ISD,9,TRADITIONAL ISD/CSD,527,136,0,41,214,31,34,0,40,0,11,63,43,262
STATE,DISTRICT,2022-2023,57828,WINFREE ACADEMY CHARTER SCHOOLS,10,OPEN ENROLLMENT CHARTER,1153,1151,0,90,655,221,135,-999,0,23,-999,159,140,1153
STATE,DISTRICT,2022-2023,248902,WINK-LOVING ISD,18,TRADITIONAL ISD/CSD,431,130,0,-999,162,17,16,0,17,-999,0,-999,61,431
STATE,DISTRICT,2022-2023,250907,WINNSBORO ISD,7,TRADITIONAL ISD/CSD,1539,538,0,107,991,134,131,11,105,46,46,154,231,1539
STATE,DISTRICT,2022-2023,212910,WINONA ISD,7,TRADITIONAL ISD/CSD,1104,597,0,111,960,195,21,10,51,19,-999,130,196,1104
STATE,DISTRICT,2022-2023,200904,WINTERS ISD,15,TRADITIONAL ISD/CSD,561,281,0,54,395,17,13,-999,56,-999,-999,66,86,559
STATE,DISTRICT,2022-2023,174906,WODEN ISD,7,TRADITIONAL ISD/CSD,835,343,0,39,524,94,81,0,40,-999,11,60,84,483
STATE,DISTRICT,2022-2023,116909,WOLFE CITY ISD,10,TRADITIONAL ISD/CSD,720,145,0,73,419,74,73,-999,57,-999,-999,90,100,347
STATE,DISTRICT,2022-2023,196902,WOODSBORO ISD,3,TRADITIONAL ISD/CSD,427,274,0,29,256,-999,-999,-999,21,14,20,45,86,206
STATE,DISTRICT,2022-2023,224902,WOODSON ISD,9,TRADITIONAL ISD/CSD,162,35,0,13,85,0,0,0,-999,0,0,18,27,162
STATE,DISTRICT,2022-2023,229903,WOODVILLE ISD,5,TRADITIONAL ISD/CSD,1239,532,0,124,895,62,61,16,68,19,10,189,210,1239
STATE,DISTRICT,2022-2023,81905,WORTHAM ISD,12,TRADITIONAL ISD/CSD,552,124,0,14,318,49,40,0,25,11,-999,72,57,551
STATE,DISTRICT,2022-2023,43914,WYLIE ISD,10,TRADITIONAL ISD/CSD,18850,5272,783,1162,5379,2757,2234,24,2130,60,1173,1989,2542,3139
STATE,DISTRICT,2022-2023,221912,WYLIE ISD,14,TRADITIONAL ISD/CSD,5419,1427,0,326,1314,138,130,28,388,-999,1131,406,609,307
STATE,DISTRICT,2022-2023,250905,YANTIS ISD,7,TRADITIONAL ISD/CSD,387,130,0,25,274,47,49,-999,22,-999,-999,41,47,386
STATE,DISTRICT,2022-2023,101873,YELLOWSTONE COLLEGE PREPARATORY,4,OPEN ENROLLMENT CHARTER,199,112,0,-999,193,0,0,0,0,-999,0,-999,20,199
STATE,DISTRICT,2022-2023,101845,YES PREP PUBLIC SCHOOLS INC,4,OPEN ENROLLMENT CHARTER,16366,11712,509,392,14522,7930,1005,-999,0,567,-999,453,1270,16366
STATE,DISTRICT,2022-2023,62903,YOAKUM ISD,3,TRADITIONAL ISD/CSD,1546,728,23,86,1170,297,68,-999,50,29,16,178,281,742
STATE,DISTRICT,2022-2023,62904,YORKTOWN ISD,3,TRADITIONAL ISD/CSD,536,272,0,47,311,-999,-999,0,44,-999,38,52,72,394
STATE,DISTRICT,2022-2023,71905,YSLETA ISD,19,TRADITIONAL ISD/CSD,36183,21702,6224,1108,28314,11708,4108,75,2400,275,2028,2581,5478,36070
STATE,DISTRICT,2022-2023,253901,ZAPATA COUNTY ISD,1,TRADITIONAL ISD/CSD,3376,1907,619,178,2942,1075,508,-999,239,117,-999,307,483,3376
STATE,DISTRICT,2022-2023,3906,ZAVALLA ISD,7,TRADITIONAL ISD/CSD,323,157,0,13,227,0,0,-999,-999,0,0,27,56,323
STATE,DISTRICT,2022-2023,25906,ZEPHYR ISD,15,TRADITIONAL ISD/CSD,227,59,0,31,139,-999,-999,-999,19,0,-999,25,31,227
