SCOPE,AGGREGATION LEVEL,YEAR,DISTRICT NUMBER,DISTRICT NAME,REGION,CHARTER STATUS,ALL ENROLLMENT,AT RISK,BILINGUAL,DYSLEXIC,ECONOMICALLY DISADVANTAGED,EMERGENT BILINGUAL/ENGLISH LEARNER,ESL,FOSTER CARE,GIFTED & TALENTED,HOMELESS,MILITARY CONNECTED,SPECIAL EDUCATION,TITLE I
STATE,DISTRICT,2020-2021,127906,STAMFORD ISD,14,TRADITIONAL ISD/CSD,595,310,0,81,387,25,25,-999,12,10,-999,61,410
STATE,DISTRICT,2020-2021,156902,STANTON ISD,18,TRADITIONAL ISD/CSD,1054,565,0,47,581,105,90,-999,51,0,0,90,758
STATE,DISTRICT,2020-2021,101859,STEP CHARTER SCHOOL,4,OPEN ENROLLMENT CHARTER,497,243,0,0,497,237,234,0,0,0,-999,43,495
STATE,DISTRICT,2020-2021,174801,STEPHEN F AUSTIN STATE UNIVERSITY,7,OPEN ENROLLMENT CHARTER,255,37,0,-999,24,-999,-999,0,0,0,-999,10,0
STATE,DISTRICT,2020-2021,72903,STEPHENVILLE ISD,11,TRADITIONAL ISD/CSD,3659,1495,279,209,1773,469,166,45,246,-999,215,429,2604
STATE,DISTRICT,2020-2021,216901,STERLING CITY ISD,15,TRADITIONAL ISD/CSD,338,136,0,15,136,30,31,-999,-999,-999,-999,64,324
STATE,DISTRICT,2020-2021,247906,STOCKDALE ISD,20,TRADITIONAL ISD/CSD,780,285,0,65,358,35,35,-999,86,20,18,125,345
STATE,DISTRICT,2020-2021,211902,STRATFORD ISD,16,TRADITIONAL ISD/CSD,576,332,0,-999,356,121,117,0,11,0,0,57,576
STATE,DISTRICT,2020-2021,182905,STRAWN ISD,11,TRADITIONAL ISD/CSD,142,39,0,0,107,19,19,0,-999,0,0,12,142
STATE,DISTRICT,2020-2021,140908,SUDAN ISD,17,TRADITIONAL ISD/CSD,480,227,0,26,246,39,39,-999,37,-999,-999,52,480
STATE,DISTRICT,2020-2021,112910,SULPHUR BLUFF ISD,8,TRADITIONAL ISD/CSD,218,71,0,27,111,-999,-999,0,15,0,-999,31,218
STATE,DISTRICT,2020-2021,112901,SULPHUR SPRINGS ISD,8,TRADITIONAL ISD/CSD,4313,2302,327,320,2594,625,318,25,230,59,11,579,2055
STATE,DISTRICT,2020-2021,110907,SUNDOWN ISD,17,TRADITIONAL ISD/CSD,583,242,0,34,256,22,22,-999,54,-999,-999,56,259
STATE,DISTRICT,2020-2021,57919,SUNNYVALE ISD,10,TRADITIONAL ISD/CSD,2025,369,0,80,335,132,119,-999,215,-999,64,261,2025
STATE,DISTRICT,2020-2021,171902,SUNRAY ISD,16,TRADITIONAL ISD/CSD,591,204,0,37,227,82,-999,0,24,-999,-999,70,445
STATE,DISTRICT,2020-2021,20906,SWEENY ISD,4,TRADITIONAL ISD/CSD,1848,765,0,129,1057,57,42,-999,59,47,11,201,1848
STATE,DISTRICT,2020-2021,143905,SWEET HOME ISD,3,TRADITIONAL ISD/CSD,143,13,0,-999,28,0,0,0,-999,0,0,-999,143
STATE,DISTRICT,2020-2021,177902,SWEETWATER ISD,14,TRADITIONAL ISD/CSD,2083,1138,0,161,1534,56,45,-999,111,36,77,333,852
STATE,DISTRICT,2020-2021,205907,TAFT ISD,2,TRADITIONAL ISD/CSD,940,638,0,25,805,25,25,-999,39,11,16,125,661
STATE,DISTRICT,2020-2021,153904,TAHOKA ISD,17,TRADITIONAL ISD/CSD,597,187,0,42,419,16,15,-999,44,14,12,74,597
STATE,DISTRICT,2020-2021,146907,TARKINGTON ISD,4,TRADITIONAL ISD/CSD,1718,541,0,92,915,64,62,-999,76,21,14,250,1225
STATE,DISTRICT,2020-2021,201910,TATUM ISD,7,TRADITIONAL ISD/CSD,1473,493,0,70,763,240,212,-999,115,-999,-999,131,1473
STATE,DISTRICT,2020-2021,246911,TAYLOR ISD,13,TRADITIONAL ISD/CSD,2973,1564,174,138,2034,432,257,-999,212,59,-999,339,2973
STATE,DISTRICT,2020-2021,81904,TEAGUE ISD,12,TRADITIONAL ISD/CSD,1163,499,0,67,706,103,76,-999,79,27,42,172,1163
STATE,DISTRICT,2020-2021,123803,TEKOA ACADEMY OF ACCELERATED STUDI,5,OPEN ENROLLMENT CHARTER,457,165,0,0,399,0,0,0,0,0,-999,12,457
STATE,DISTRICT,2020-2021,14909,TEMPLE ISD,12,TRADITIONAL ISD/CSD,8403,4895,294,470,6344,1122,509,21,460,104,200,1214,5995
STATE,DISTRICT,2020-2021,210904,TENAHA ISD,7,TRADITIONAL ISD/CSD,500,277,0,-999,441,103,103,0,13,72,0,84,500
STATE,DISTRICT,2020-2021,22004,TERLINGUA CSD,18,TRADITIONAL ISD/CSD,98,71,0,-999,76,40,40,0,-999,0,-999,13,98
STATE,DISTRICT,2020-2021,222901,TERRELL COUNTY ISD,18,TRADITIONAL ISD/CSD,121,52,0,-999,69,-999,-999,0,-999,0,0,27,121
STATE,DISTRICT,2020-2021,129906,TERRELL ISD,10,TRADITIONAL ISD/CSD,4728,2835,23,183,3475,1085,370,15,222,34,0,538,2046
STATE,DISTRICT,2020-2021,57804,TEXANS CAN ACADEMIES,10,OPEN ENROLLMENT CHARTER,4679,4272,0,27,4679,1257,1197,0,0,-999,0,365,4679
STATE,DISTRICT,2020-2021,19907,TEXARKANA ISD,8,TRADITIONAL ISD/CSD,7654,4402,136,392,5323,634,264,15,388,23,111,876,4313
STATE,DISTRICT,2020-2021,84906,TEXAS CITY ISD,4,TRADITIONAL ISD/CSD,8044,4378,400,208,6964,837,374,26,292,151,89,1198,5386
STATE,DISTRICT,2020-2021,221801,TEXAS COLLEGE PREPARATORY ACADEMIE,14,OPEN ENROLLMENT CHARTER,15671,4979,0,648,5862,1570,970,33,0,56,400,1119,4966
STATE,DISTRICT,2020-2021,227805,TEXAS EMPOWERMENT ACADEMY,13,OPEN ENROLLMENT CHARTER,360,126,0,0,266,-999,0,0,0,0,0,32,360
STATE,DISTRICT,2020-2021,226801,TEXAS LEADERSHIP PUBLIC SCHOOLS,15,OPEN ENROLLMENT CHARTER,2863,1800,0,117,1439,114,105,17,0,-999,100,246,2863
STATE,DISTRICT,2020-2021,105802,TEXAS PREPARATORY SCHOOL,13,OPEN ENROLLMENT CHARTER,160,70,0,0,85,0,0,0,0,0,-999,11,160
STATE,DISTRICT,2020-2021,220814,TEXAS SCHOOL OF THE ARTS,11,OPEN ENROLLMENT CHARTER,287,40,0,-999,64,37,35,0,232,0,13,16,0
STATE,DISTRICT,2020-2021,170801,TEXAS SERENITY ACADEMY,6,OPEN ENROLLMENT CHARTER,418,301,0,-999,390,92,92,0,0,0,0,35,417
STATE,DISTRICT,2020-2021,211901,TEXHOMA ISD,16,TRADITIONAL ISD/CSD,169,84,0,-999,91,54,54,0,-999,-999,0,26,169
STATE,DISTRICT,2020-2021,56902,TEXLINE ISD,16,TRADITIONAL ISD/CSD,199,50,0,12,105,39,40,0,-999,-999,0,24,199
STATE,DISTRICT,2020-2021,227827,THE EXCEL CENTER (FOR ADULTS),13,OPEN ENROLLMENT CHARTER,783,783,0,0,718,169,0,0,0,0,0,15,0
STATE,DISTRICT,2020-2021,15841,THE GATHERING PLACE,20,OPEN ENROLLMENT CHARTER,348,190,0,-999,215,-999,0,-999,0,0,21,31,0
STATE,DISTRICT,2020-2021,101864,THE LAWSON ACADEMY,4,OPEN ENROLLMENT CHARTER,182,166,0,-999,164,-999,0,0,0,0,0,17,182
STATE,DISTRICT,2020-2021,101868,THE PRO-VISION ACADEMY,4,OPEN ENROLLMENT CHARTER,432,291,0,0,331,0,0,12,0,0,0,59,432
STATE,DISTRICT,2020-2021,101861,THE RHODES SCHOOL,4,OPEN ENROLLMENT CHARTER,718,359,0,16,613,13,13,18,17,26,15,80,718
STATE,DISTRICT,2020-2021,101814,THE VARNETT PUBLIC SCHOOL,4,OPEN ENROLLMENT CHARTER,1333,889,0,-999,1308,633,612,0,0,0,0,65,1333
STATE,DISTRICT,2020-2021,166905,THORNDALE ISD,13,TRADITIONAL ISD/CSD,576,143,0,41,220,47,47,0,21,-999,20,59,234
STATE,DISTRICT,2020-2021,246912,THRALL ISD,13,TRADITIONAL ISD/CSD,777,252,0,57,225,28,28,-999,44,21,11,81,294
STATE,DISTRICT,2020-2021,149902,THREE RIVERS ISD,2,TRADITIONAL ISD/CSD,570,119,0,41,364,26,25,-999,48,-999,0,89,305
STATE,DISTRICT,2020-2021,72901,THREE WAY ISD,11,TRADITIONAL ISD/CSD,215,44,0,-999,160,35,36,0,-999,0,13,-999,214
STATE,DISTRICT,2020-2021,224901,THROCKMORTON COLLEGIATE ISD,9,TRADITIONAL ISD/CSD,140,70,0,13,64,0,0,0,-999,26,0,-999,140
STATE,DISTRICT,2020-2021,158902,TIDEHAVEN ISD,3,TRADITIONAL ISD/CSD,955,268,0,43,577,81,79,0,64,-999,-999,90,694
STATE,DISTRICT,2020-2021,210905,TIMPSON ISD,7,TRADITIONAL ISD/CSD,649,181,0,38,424,44,14,-999,-999,0,-999,92,647
STATE,DISTRICT,2020-2021,91907,TIOGA ISD,10,TRADITIONAL ISD/CSD,737,281,0,57,244,55,53,0,62,-999,31,61,737
STATE,DISTRICT,2020-2021,111903,TOLAR ISD,11,TRADITIONAL ISD/CSD,806,287,0,45,305,-999,-999,-999,27,0,34,58,419
STATE,DISTRICT,2020-2021,91918,TOM BEAN ISD,10,TRADITIONAL ISD/CSD,659,241,0,33,322,31,30,-999,22,21,-999,78,264
STATE,DISTRICT,2020-2021,101921,TOMBALL ISD,4,TRADITIONAL ISD/CSD,18666,4959,800,714,4436,2041,1203,64,1742,15,117,1730,3625
STATE,DISTRICT,2020-2021,71908,TORNILLO ISD,19,TRADITIONAL ISD/CSD,914,713,217,-999,863,514,119,0,60,20,-999,72,914
STATE,DISTRICT,2020-2021,220801,TREETOPS SCHOOL INTERNATIONAL,11,OPEN ENROLLMENT CHARTER,391,14,0,0,84,-999,-999,0,0,0,-999,23,0
STATE,DISTRICT,2020-2021,221905,TRENT ISD,14,TRADITIONAL ISD/CSD,131,50,0,-999,98,-999,0,0,-999,-999,-999,27,131
STATE,DISTRICT,2020-2021,74912,TRENTON ISD,10,TRADITIONAL ISD/CSD,725,188,0,33,268,70,70,0,48,0,-999,78,311
STATE,DISTRICT,2020-2021,107907,TRINIDAD ISD,7,TRADITIONAL ISD/CSD,158,-999,0,-999,111,-999,-999,-999,-999,0,0,18,158
STATE,DISTRICT,2020-2021,57813,TRINITY BASIN PREPARATORY,10,OPEN ENROLLMENT CHARTER,4189,3353,0,70,3783,2457,544,-999,0,24,-999,398,4189
STATE,DISTRICT,2020-2021,46802,TRINITY CHARTER SCHOOL,20,OPEN ENROLLMENT CHARTER,400,400,0,10,400,21,21,270,0,0,0,170,400
STATE,DISTRICT,2020-2021,228903,TRINITY ISD,6,TRADITIONAL ISD/CSD,1161,359,0,56,973,94,86,14,46,-999,11,119,1161
STATE,DISTRICT,2020-2021,71803,TRIUMPH PUBLIC HIGH SCHOOLS-EL PAS,19,OPEN ENROLLMENT CHARTER,176,156,0,0,153,47,0,0,0,0,-999,16,176
STATE,DISTRICT,2020-2021,240801,TRIUMPH PUBLIC HIGH SCHOOLS-LAREDO,1,OPEN ENROLLMENT CHARTER,242,223,0,0,214,106,0,0,0,0,0,21,242
STATE,DISTRICT,2020-2021,152803,TRIUMPH PUBLIC HIGH SCHOOLS-LUBBOC,17,OPEN ENROLLMENT CHARTER,193,177,0,-999,161,-999,-999,-999,0,-999,0,33,193
STATE,DISTRICT,2020-2021,108804,TRIUMPH PUBLIC HIGH SCHOOLS-RIO GR,1,OPEN ENROLLMENT CHARTER,498,473,0,-999,449,97,0,0,-999,-999,-999,65,498
STATE,DISTRICT,2020-2021,61805,TRIVIUM ACADEMY,11,OPEN ENROLLMENT CHARTER,598,54,0,44,11,50,47,0,88,0,-999,60,0
STATE,DISTRICT,2020-2021,212904,TROUP ISD,7,TRADITIONAL ISD/CSD,1023,571,0,60,525,41,41,-999,78,-999,10,124,1023
STATE,DISTRICT,2020-2021,14910,TROY ISD,12,TRADITIONAL ISD/CSD,1571,681,0,106,722,79,79,16,75,31,18,241,1126
STATE,DISTRICT,2020-2021,219903,TULIA ISD,16,TRADITIONAL ISD/CSD,950,492,0,49,792,77,67,-999,31,14,-999,121,948
STATE,DISTRICT,2020-2021,178912,TULOSO-MIDWAY ISD,2,TRADITIONAL ISD/CSD,3846,1383,158,227,2500,285,101,-999,231,0,72,384,1805
STATE,DISTRICT,2020-2021,96905,TURKEY-QUITAQUE ISD,16,TRADITIONAL ISD/CSD,195,75,0,-999,111,12,12,0,-999,0,-999,22,195
STATE,DISTRICT,2020-2021,101840,TWO DIMENSIONS PREPARATORY ACADEMY,4,OPEN ENROLLMENT CHARTER,440,84,0,23,429,16,10,0,16,68,0,15,440
STATE,DISTRICT,2020-2021,212905,TYLER ISD,7,TRADITIONAL ISD/CSD,17721,11227,2184,1274,13537,4253,1723,36,1758,183,151,1649,17721
STATE,DISTRICT,2020-2021,57845,UME PREPARATORY ACADEMY,10,OPEN ENROLLMENT CHARTER,1270,260,0,56,488,117,88,0,0,0,-999,67,1270
STATE,DISTRICT,2020-2021,230908,UNION GROVE ISD,7,TRADITIONAL ISD/CSD,721,219,0,70,333,16,16,-999,66,-999,0,45,375
STATE,DISTRICT,2020-2021,230904,UNION HILL ISD,7,TRADITIONAL ISD/CSD,307,128,0,20,190,12,-999,-999,-999,0,-999,24,307
STATE,DISTRICT,2020-2021,240903,UNITED ISD,1,TRADITIONAL ISD/CSD,41902,21776,10000,1834,31516,14612,5115,83,6217,284,572,4839,41346
STATE,DISTRICT,2020-2021,57808,UNIVERSAL ACADEMY,10,OPEN ENROLLMENT CHARTER,2397,1034,0,11,643,1019,685,0,187,0,0,68,735
STATE,DISTRICT,2020-2021,101807,UNIVERSITY OF HOUSTON CHARTER SCHO,4,OPEN ENROLLMENT CHARTER,86,14,0,-999,41,0,0,0,0,0,0,-999,41
STATE,DISTRICT,2020-2021,227506,UNIVERSITY OF TEXAS AT AUSTIN H S,13,TRADITIONAL ISD/CSD,274,57,0,-999,15,0,0,0,25,0,24,-999,0
STATE,DISTRICT,2020-2021,227819,UNIVERSITY OF TEXAS ELEMENTARY CHA,13,OPEN ENROLLMENT CHARTER,290,102,0,16,161,42,40,0,-999,-999,-999,45,99
STATE,DISTRICT,2020-2021,227806,UNIVERSITY OF TEXAS UNIVERSITY CHA,13,OPEN ENROLLMENT CHARTER,618,545,0,22,359,21,21,229,-999,-999,35,251,20
STATE,DISTRICT,2020-2021,57803,UPLIFT EDUCATION,10,OPEN ENROLLMENT CHARTER,21521,10920,0,397,17300,6821,2942,16,0,182,84,1653,19942
STATE,DISTRICT,2020-2021,212804,UT TYLER UNIVERSITY ACADEMY,7,OPEN ENROLLMENT CHARTER,827,260,0,59,314,13,13,-999,67,17,34,53,258
STATE,DISTRICT,2020-2021,232904,UTOPIA ISD,20,TRADITIONAL ISD/CSD,206,20,0,-999,84,-999,-999,0,10,0,0,21,206
STATE,DISTRICT,2020-2021,68803,UTPB STEM ACADEMY,18,OPEN ENROLLMENT CHARTER,792,320,0,20,158,24,18,0,52,-999,-999,45,314
STATE,DISTRICT,2020-2021,232903,UVALDE CISD,20,TRADITIONAL ISD/CSD,4150,2764,454,177,3301,294,12,-999,403,27,58,473,4150
STATE,DISTRICT,2020-2021,122902,VALENTINE ISD,18,TRADITIONAL ISD/CSD,35,-999,0,-999,20,-999,-999,0,0,0,0,-999,35
STATE,DISTRICT,2020-2021,18904,VALLEY MILLS ISD,12,TRADITIONAL ISD/CSD,618,113,0,45,291,46,45,0,26,0,-999,84,617
STATE,DISTRICT,2020-2021,108916,VALLEY VIEW ISD,1,TRADITIONAL ISD/CSD,4132,3134,1434,49,3925,2794,1350,-999,398,-999,-999,363,4132
STATE,DISTRICT,2020-2021,49903,VALLEY VIEW ISD,11,TRADITIONAL ISD/CSD,886,304,73,68,401,117,78,0,53,-999,0,110,886
STATE,DISTRICT,2020-2021,227829,VALOR PUBLIC SCHOOLS,13,OPEN ENROLLMENT CHARTER,1091,287,0,54,220,37,30,0,0,0,12,79,0
STATE,DISTRICT,2020-2021,91908,VAN ALSTYNE ISD,10,TRADITIONAL ISD/CSD,1868,426,0,192,494,68,64,-999,108,0,23,226,864
STATE,DISTRICT,2020-2021,234906,VAN ISD,7,TRADITIONAL ISD/CSD,2354,845,0,81,1230,144,141,10,164,-999,0,260,1212
STATE,DISTRICT,2020-2021,158906,VAN VLECK ISD,3,TRADITIONAL ISD/CSD,1056,443,0,37,592,21,21,0,94,17,-999,106,484
STATE,DISTRICT,2020-2021,108808,VANGUARD ACADEMY,1,OPEN ENROLLMENT CHARTER,4906,3638,1602,77,3612,2215,443,-999,277,-999,117,258,4906
STATE,DISTRICT,2020-2021,180902,VEGA ISD,16,TRADITIONAL ISD/CSD,360,89,0,20,79,22,21,-999,10,0,-999,36,360
STATE,DISTRICT,2020-2021,126908,VENUS ISD,11,TRADITIONAL ISD/CSD,2197,943,193,46,1588,574,301,13,120,-999,34,232,2197
STATE,DISTRICT,2020-2021,226908,VERIBEST ISD,15,TRADITIONAL ISD/CSD,258,27,0,15,94,16,15,0,11,0,-999,28,257
STATE,DISTRICT,2020-2021,244903,VERNON ISD,9,TRADITIONAL ISD/CSD,1899,1020,0,68,1186,263,261,11,74,16,13,295,1888
STATE,DISTRICT,2020-2021,235902,VICTORIA ISD,3,TRADITIONAL ISD/CSD,13479,6415,115,462,8809,952,516,47,718,332,389,1709,6296
STATE,DISTRICT,2020-2021,181907,VIDOR ISD,5,TRADITIONAL ISD/CSD,4236,2195,0,347,2340,89,88,12,240,103,346,610,1775
STATE,DISTRICT,2020-2021,57847,VILLAGE TECH SCHOOLS,10,OPEN ENROLLMENT CHARTER,1203,347,0,52,597,36,34,-999,0,0,-999,91,1203
STATE,DISTRICT,2020-2021,71809,VISTA DEL FUTURO CHARTER SCHOOL,19,OPEN ENROLLMENT CHARTER,249,99,87,-999,134,90,0,0,0,0,18,15,249
STATE,DISTRICT,2020-2021,143904,VYSEHRAD ISD,3,TRADITIONAL ISD/CSD,107,13,0,-999,47,0,0,0,-999,0,0,-999,107
STATE,DISTRICT,2020-2021,161801,WACO CHARTER SCHOOL,12,OPEN ENROLLMENT CHARTER,223,92,0,-999,218,65,65,-999,-999,-999,0,29,223
STATE,DISTRICT,2020-2021,161914,WACO ISD,12,TRADITIONAL ISD/CSD,14428,10993,604,849,13167,2999,1822,72,1250,576,-999,1490,14424
STATE,DISTRICT,2020-2021,89905,WAELDER ISD,13,TRADITIONAL ISD/CSD,298,154,0,-999,284,79,78,0,-999,19,-999,40,298
STATE,DISTRICT,2020-2021,59902,WALCOTT ISD,16,TRADITIONAL ISD/CSD,142,51,0,-999,77,17,15,-999,-999,-999,0,22,142
STATE,DISTRICT,2020-2021,226906,WALL ISD,15,TRADITIONAL ISD/CSD,1258,300,0,57,203,15,15,-999,99,10,45,95,622
STATE,DISTRICT,2020-2021,237904,WALLER ISD,4,TRADITIONAL ISD/CSD,7762,4277,674,453,5231,2293,1612,19,454,79,107,934,7762
STATE,DISTRICT,2020-2021,49908,WALNUT BEND ISD,11,TRADITIONAL ISD/CSD,58,-999,0,0,37,-999,-999,0,0,0,-999,-999,58
STATE,DISTRICT,2020-2021,18905,WALNUT SPRINGS ISD,12,TRADITIONAL ISD/CSD,170,109,0,-999,144,49,49,-999,-999,-999,18,32,170
STATE,DISTRICT,2020-2021,229904,WARREN ISD,5,TRADITIONAL ISD/CSD,1268,658,0,91,791,16,-999,-999,72,0,0,170,569
STATE,DISTRICT,2020-2021,102903,WASKOM ISD,7,TRADITIONAL ISD/CSD,824,284,0,40,523,67,63,-999,54,-999,18,95,823
STATE,DISTRICT,2020-2021,226905,WATER VALLEY ISD,15,TRADITIONAL ISD/CSD,313,132,0,14,152,-999,-999,-999,13,0,-999,57,302
STATE,DISTRICT,2020-2021,70801,WAXAHACHIE FAITH FAMILY ACADEMY,10,OPEN ENROLLMENT CHARTER,2686,2032,714,28,2663,1427,802,10,84,-999,-999,248,2685
STATE,DISTRICT,2020-2021,70912,WAXAHACHIE ISD,10,TRADITIONAL ISD/CSD,9679,4285,432,740,4440,813,401,49,761,40,474,1492,7534
STATE,DISTRICT,2020-2021,227803,WAYSIDE SCHOOLS,13,OPEN ENROLLMENT CHARTER,1861,1365,323,96,1412,769,198,-999,0,-999,-999,197,1861
STATE,DISTRICT,2020-2021,184903,WEATHERFORD ISD,11,TRADITIONAL ISD/CSD,8024,3511,233,726,3418,755,506,31,617,69,424,1163,4545
STATE,DISTRICT,2020-2021,240904,WEBB CISD,1,TRADITIONAL ISD/CSD,269,139,0,-999,225,22,21,0,12,0,10,38,269
STATE,DISTRICT,2020-2021,45905,WEIMAR ISD,3,TRADITIONAL ISD/CSD,670,277,0,24,387,126,119,0,27,22,-999,81,479
STATE,DISTRICT,2020-2021,44902,WELLINGTON ISD,16,TRADITIONAL ISD/CSD,542,244,0,13,355,44,44,-999,-999,0,0,57,542
STATE,DISTRICT,2020-2021,223904,WELLMAN-UNION CISD,17,TRADITIONAL ISD/CSD,308,118,0,11,165,40,39,0,17,-999,-999,29,308
STATE,DISTRICT,2020-2021,37909,WELLS ISD,7,TRADITIONAL ISD/CSD,263,181,0,12,186,16,16,0,11,-999,-999,37,263
STATE,DISTRICT,2020-2021,108913,WESLACO ISD,1,TRADITIONAL ISD/CSD,16571,12079,1536,555,14033,4350,2025,20,958,209,141,1629,16571
STATE,DISTRICT,2020-2021,100908,WEST HARDIN COUNTY CISD,5,TRADITIONAL ISD/CSD,535,265,0,44,345,-999,-999,0,40,12,-999,57,534
STATE,DISTRICT,2020-2021,161916,WEST ISD,12,TRADITIONAL ISD/CSD,1264,539,0,115,536,49,49,36,65,-999,82,159,794
STATE,DISTRICT,2020-2021,181906,WEST ORANGE-COVE CISD,5,TRADITIONAL ISD/CSD,2522,1366,38,71,2266,139,94,17,128,18,23,292,2522
STATE,DISTRICT,2020-2021,178915,WEST OSO ISD,2,TRADITIONAL ISD/CSD,1977,1312,90,29,1826,151,40,-999,133,-999,-999,238,1972
STATE,DISTRICT,2020-2021,201914,WEST RUSK COUNTY CONSOLIDATED ISD,7,TRADITIONAL ISD/CSD,1027,552,0,59,742,124,112,-999,54,53,-999,131,581
STATE,DISTRICT,2020-2021,202905,WEST SABINE ISD,7,TRADITIONAL ISD/CSD,569,167,0,34,302,-999,-999,0,29,11,0,80,362
STATE,DISTRICT,2020-2021,168903,WESTBROOK ISD,14,TRADITIONAL ISD/CSD,227,82,0,-999,72,0,0,0,11,0,0,22,227
STATE,DISTRICT,2020-2021,62905,WESTHOFF ISD,3,TRADITIONAL ISD/CSD,66,-999,0,0,35,-999,-999,0,0,0,0,-999,65
STATE,DISTRICT,2020-2021,220810,WESTLAKE ACADEMY CHARTER SCHOOL,11,OPEN ENROLLMENT CHARTER,865,23,0,38,15,12,12,0,0,0,37,43,0
STATE,DISTRICT,2020-2021,73904,WESTPHALIA ISD,12,TRADITIONAL ISD/CSD,160,49,0,-999,24,-999,0,0,14,0,-999,21,160
STATE,DISTRICT,2020-2021,1908,WESTWOOD ISD,7,TRADITIONAL ISD/CSD,1352,748,0,59,928,90,62,19,39,0,-999,193,719
STATE,DISTRICT,2020-2021,241904,WHARTON ISD,3,TRADITIONAL ISD/CSD,1914,831,98,37,1498,263,80,0,95,23,67,249,1331
STATE,DISTRICT,2020-2021,242903,WHEELER ISD,16,TRADITIONAL ISD/CSD,417,164,0,16,232,87,87,0,-999,-999,11,43,417
STATE,DISTRICT,2020-2021,33904,WHITE DEER ISD,16,TRADITIONAL ISD/CSD,373,112,0,25,175,14,-999,-999,29,12,-999,48,373
STATE,DISTRICT,2020-2021,92908,WHITE OAK ISD,7,TRADITIONAL ISD/CSD,1468,422,0,82,625,17,17,-999,125,0,115,212,708
STATE,DISTRICT,2020-2021,220920,WHITE SETTLEMENT ISD,11,TRADITIONAL ISD/CSD,6701,3490,585,401,4062,897,465,-999,452,13,230,733,6699
STATE,DISTRICT,2020-2021,40902,WHITEFACE CISD,17,TRADITIONAL ISD/CSD,339,138,0,-999,203,35,34,0,-999,0,0,36,339
STATE,DISTRICT,2020-2021,212906,WHITEHOUSE ISD,7,TRADITIONAL ISD/CSD,4818,1844,0,406,2249,213,200,40,420,43,131,570,2145
STATE,DISTRICT,2020-2021,91909,WHITESBORO ISD,10,TRADITIONAL ISD/CSD,1596,540,0,59,824,103,98,11,66,54,-999,219,1175
STATE,DISTRICT,2020-2021,91910,WHITEWRIGHT ISD,10,TRADITIONAL ISD/CSD,743,291,0,47,330,34,34,-999,74,-999,18,78,493
STATE,DISTRICT,2020-2021,110908,WHITHARRAL ISD,17,TRADITIONAL ISD/CSD,176,55,0,-999,87,-999,-999,0,13,-999,10,16,176
STATE,DISTRICT,2020-2021,109911,WHITNEY ISD,12,TRADITIONAL ISD/CSD,1443,571,0,118,897,93,92,-999,76,68,27,215,695
STATE,DISTRICT,2020-2021,243905,WICHITA FALLS ISD,9,TRADITIONAL ISD/CSD,13600,6744,365,614,8130,1363,979,42,761,146,514,1841,12586
STATE,DISTRICT,2020-2021,180904,WILDORADO ISD,16,TRADITIONAL ISD/CSD,216,56,0,-999,45,0,0,-999,-999,0,-999,20,216
STATE,DISTRICT,2020-2021,170904,WILLIS ISD,6,TRADITIONAL ISD/CSD,7882,3869,506,263,4624,1238,358,25,435,32,30,801,2685
STATE,DISTRICT,2020-2021,234907,WILLS POINT ISD,10,TRADITIONAL ISD/CSD,2467,1015,73,167,1509,264,148,-999,163,-999,-999,344,975
STATE,DISTRICT,2020-2021,153907,WILSON ISD,17,TRADITIONAL ISD/CSD,135,74,0,-999,111,13,13,0,18,0,-999,19,135
STATE,DISTRICT,2020-2021,105905,WIMBERLEY ISD,13,TRADITIONAL ISD/CSD,2562,679,0,234,752,147,140,-999,223,-999,16,242,93
STATE,DISTRICT,2020-2021,5904,WINDTHORST ISD,9,TRADITIONAL ISD/CSD,434,133,0,23,165,34,34,0,37,0,0,42,217
STATE,DISTRICT,2020-2021,57828,WINFREE ACADEMY CHARTER SCHOOLS,10,OPEN ENROLLMENT CHARTER,1276,1229,0,80,594,190,127,-999,0,44,-999,150,1276
STATE,DISTRICT,2020-2021,248902,WINK-LOVING ISD,18,TRADITIONAL ISD/CSD,403,55,0,-999,125,14,13,0,21,0,0,46,403
STATE,DISTRICT,2020-2021,250907,WINNSBORO ISD,7,TRADITIONAL ISD/CSD,1467,576,0,115,822,121,117,13,80,-999,17,259,1467
STATE,DISTRICT,2020-2021,212910,WINONA ISD,7,TRADITIONAL ISD/CSD,1053,669,0,97,822,182,0,11,39,-999,0,144,0
STATE,DISTRICT,2020-2021,200904,WINTERS ISD,15,TRADITIONAL ISD/CSD,556,315,0,62,381,19,20,-999,56,-999,-999,85,539
STATE,DISTRICT,2020-2021,174906,WODEN ISD,7,TRADITIONAL ISD/CSD,764,296,0,35,448,92,82,-999,50,-999,21,58,764
STATE,DISTRICT,2020-2021,116909,WOLFE CITY ISD,10,TRADITIONAL ISD/CSD,641,166,0,58,361,51,51,0,52,-999,11,75,289
STATE,DISTRICT,2020-2021,196902,WOODSBORO ISD,3,TRADITIONAL ISD/CSD,428,244,0,17,268,-999,-999,10,41,17,17,81,238
STATE,DISTRICT,2020-2021,224902,WOODSON ISD,9,TRADITIONAL ISD/CSD,161,45,0,12,88,0,0,0,-999,0,0,19,161
STATE,DISTRICT,2020-2021,229903,WOODVILLE ISD,5,TRADITIONAL ISD/CSD,1236,422,0,99,872,54,51,-999,74,14,14,203,1235
